indicator_code,indicator_label,reporter_area_code,reporter_area_label,partner_area_code,partner_area_label,year,value,unit,indicator_name
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),400,Jordan,999,World,2021,846.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),400,Jordan,999,World,2022,1399.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,1995,878.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,1996,1051.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,1997,1097.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,1998,1264.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,1999,1209.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2000,1236.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2001,1666.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2002,1725.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2003,1774.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2004,1928.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2005,2173.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2006,2529.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),414,Kuwait,999,World,2007,2649.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,1995,42.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,1998,33.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,1999,45.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2000,47.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2001,46.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2002,59.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2003,116.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2004,239.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2005,201.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2006,454.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),417,Kyrgyzstan,999,World,2007,559.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2009,1573.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2010,1650.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2011,1530.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2012,1398.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2013,1246.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2014,1362.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2015,1242.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2016,1250.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2017,1265.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2018,1368.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2019,1480.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2020,432.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2021,512.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2022,1303.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2023,1705.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),428,Latvia,999,World,2024,1799.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),434,Libya,999,World,1995,484.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),434,Libya,999,World,1996,493.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),434,Libya,999,World,1997,650.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,1995,1925.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,1996,2864.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,1997,2981.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,1998,3241.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,1999,3487.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2000,3632.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2001,3390.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2002,3584.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2003,3502.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2005,1633.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2006,1789.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2007,1661.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2008,1757.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2009,1288.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2010,1411.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2011,1526.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2012,1708.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2013,1764.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2014,1789.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2015,1860.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2016,1953.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2017,2032.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2018,2244.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2019,2347.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2020,682.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2021,830.2,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2022,1919.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2023,2153.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),440,Lithuania,999,World,2024,2276.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,1997,694.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,1998,757.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,1999,809.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2000,950.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2001,923.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2002,1049.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2003,1021.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2004,1100.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2005,1185.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2006,1084.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2007,1132.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2008,1190.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2009,1362.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2010,1237.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2011,1643.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2012,1580.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2013,1624.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2014,1815.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2015,1702.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2016,1588.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2017,2346.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2018,2510.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2019,2548.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2020,1460.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2021,1814.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),442,Luxembourg,999,World,2022,2819.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),450,Madagascar,999,World,1995,39.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),454,Malawi,999,World,2019,120.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,1995,32.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,1996,32.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,1997,33.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,1998,37.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,1999,42.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2000,42.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2001,41.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2002,43.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2003,44.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2004,61.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2005,77.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2006,74.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2007,102.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),462,Maldives,999,World,2008,123.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,1995,163.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,1996,168.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,1997,172.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,1998,167.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,1999,179.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2000,200.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2001,179.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2002,157.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2003,174.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2004,203.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2005,225.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2006,257.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2007,280.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2008,261.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2009,264.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2010,294.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2011,309.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2012,331.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2013,363.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2014,391.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2015,428.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2016,497.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2017,573.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2018,667.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2019,707.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2020,197.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2021,303.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2022,601.7,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2023,823.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
OUTB_TRIP_TOTL_TOTL_TOUR,outbound - trips - total - total - overnight visitors (tourists),470,Malta,999,World,2024,844.0,thousand trips,outbound - trips - total - total - overnight visitors (tourists)
